game,event_slug,condition_id,team0,team1,series_winner,map1_winner,map2_winner,swept,volume_usd,token_id_yes,token_id_no,game_start_utc
dota2,dota2-l1ga-lgd-2026-08-01,0xe1456a52fdd1c25add73cd8f47b4f360f02e6ea4931fb471751a14e2488d05c9,L1ga Team,LGD Gaming,LGD Gaming,LGD Gaming,L1ga Team,f,390442,6537876017715247027303377791447734437677558611060575071121132868455796240996,93966684736141042260665940866860092651444056227405382993481924327432536170603,2026-08-01T13:15:00Z
cs2,cs2-ast10-mouz-2026-08-01,0xf533732b78d2c64a29a1a70f375ffd1f39d32b2024127798ccb4411e77743e11,Astralis,MOUZ,MOUZ,Astralis,MOUZ,f,1924425,113953357733301843012366228506100113812076707589863912789780193103269168224017,20715958690874967717088857544031699636394211595079090319922129360941805972073,2026-08-01T14:10:00Z
cs2,cs2-sparta-run2-2026-08-01,0x8720bb7fde1e700bc98be0192d741fdb516d6e9a58e19970e66c7f80cfa63abe,SPARTA,Rune Eaters,Rune Eaters,SPARTA,Rune Eaters,f,44194,17988085862870226984294662038760831331617188967755294468010286370539385055945,13082228759536105694684747414291027271751020456711369868652638352848149850421,2026-08-01T14:10:00Z
cs2,cs2-sashi-justpl-2026-08-01,0xd84963be97e72177c524743869f429204449e3fa6404b9c31db8c14f1fc19c21,Sashi Esport,Just Players,Sashi Esport,Sashi Esport,Just Players,f,118829,106558687000273037879991730147789190240329563124093620871418470990456971156445,95611692900949174640641991375870418043935798327743892258042308097512657923887,2026-08-01T14:30:00Z
dota2,dota2-ns4-vds-2026-08-01,0x57a7eaf0e53ab01efdbc3d8210f477ac4fe54c20ff83115af7936b8f7585af40,NS Team,VooDooSh Team,NS Team,VooDooSh Team,NS Team,f,10738,14251745045888055086863283847146801736991478843515856203285963491216372627254,62998908144493865219506909196996430866713627341422600570422106947824902311765,2026-08-01T14:30:00Z
lol,lol-gx-sk-2026-08-01,0x240626323fd60b118f77891f1fad05cdc4eaf88a7647932fff9fed34c23285ed,GIANTX,SK Gaming,SK Gaming,SK Gaming,GIANTX,f,1630594,52147710483318183023156143315213141415940410632254734638455935907277139704912,91199161685712588703239026993004032453502171399122033502118708340162792315059,2026-08-01T15:00:00Z
valorant,val-fut1-vit-2026-08-01,0xac09f0798d21e90728b1ae8f6b0c8318efe44aee5d31b6c5a9dbcceb032135f4,FUT Esports,Team Vitality,Team Vitality,Team Vitality,FUT Esports,f,305800,45060998136071860535509579633024327913957381475582133305973620014996564509238,99115741578925718576276522012009492384458954303295036214471561255575302597565,2026-08-01T15:00:00Z
dota2,dota2-glyph-z10-2026-08-01,0x9507141a39ba4bfc2ca636a8a55998cbf378d36db99556281aecffef2dacff71,GLYPH,Zero Tenacity,GLYPH,GLYPH,GLYPH,t,20730,99316002291224187687275460231756316852058429902434823835568768667098176482327,63423066262194084268355767140822902992066375480350051506049132107084215914361,2026-08-01T15:40:00Z
lol,lol-vks-fur-2026-08-01,0x2e653e0e2b6a8558a4783e38d775ed58ef2f60c7005ca464bfe72c7f9c9e945d,Vivo Keyd Stars,FURIA Esports,Vivo Keyd Stars,Vivo Keyd Stars,Vivo Keyd Stars,t,253875,16206455289731395646232310254342953521107680388232349390729421865512976640515,35787014328084777084791633332356851183488303819254539377913493112192130358117,2026-08-01T16:00:00Z
cs2,cs2-tlr-bca-2026-08-01,0xe8bdcf87ec9383f40145c6ff3f6acc603dd6bf78609d62774ecc74878df2729a,The Last Resort,Betclic Apogee Esports,Betclic Apogee Esports,Betclic Apogee Esports,The Last Resort,f,14218,115184559226444427105306346367030071495925285383028394386758311528914517027759,16739836415013062735433384693489084521235437453359676739673661320401242815211,2026-08-01T16:30:00Z
cs2,cs2-ence-bcg-2026-08-01,0x41254b59130c6ab74201e9827c76867f31f66b8630951ba538ab43bb46bbc939,ENCE,BC.Game Esports,BC.Game Esports,BC.Game Esports,BC.Game Esports,t,65255,112411095819536757276916178591119911156662826794824473348173004862574484631879,109257457205086604407774429462364842034026597729836129900791391477822309238194,2026-08-01T17:00:00Z
cs2,cs2-meg1-cs1-2026-08-01,0xe03ea99181b8b48c5085a4e03cd8d7c62870c994c327e266ac41830c4c655a19,megoshort,CYBERSHOKE Esports,CYBERSHOKE Esports,CYBERSHOKE Esports,megoshort,f,42919,67755500438579243379979720865343075952118147418108826195779657858617497751151,104099359089162097314540160032506209981607906664078841602346788377933336896880,2026-08-01T17:35:00Z
dota2,dota2-rnx-xtreme-2026-08-01,0x480269564e78a9ae3ba78bdcef4e61e448da572bf4d6523b71602dfa17aa92ec,REKONIX,Xtreme Gaming,Xtreme Gaming,Xtreme Gaming,Xtreme Gaming,t,33554,28653419806570117207742799019269191870229942073938128525274653787288772777408,61096904178699579829202421199282652171910571931447945505555604995393660150784,2026-08-01T17:45:00Z
lol,lol-lev-png1-2026-08-01,0x73bf3cf4a2111518f19d340925fcaf00cc579b2f78ef3e172d21fc8d011e31c2,Leviatan Esports,paiN Gaming,paiN Gaming,paiN Gaming,paiN Gaming,t,41084,76564044473286255063392631281879449573318478162935725235901470540750468404497,85083446051743063650869808382188729198504710565534134509932316881065285199538,2026-08-01T17:50:00Z
cs2,cs2-mibr-shin-2026-08-01,0x71fafcad49342aa377f6b7252feb76606fba9194b7356ee12c5aca908f6b4a42,MIBR,ShindeN,MIBR,MIBR,MIBR,t,60981,54621728679453703634215931474300383940949248346578680094219178445752858787865,26984182603733335673788209628324453388257550939682760490687702548434845144827,2026-08-01T18:00:00Z
cs2,cs2-rustec-sparta-2026-08-01,0x15a6b0c063423d0a91dd8b4a003948bf06dcdf1b292854712b789c594f8258de,ex-RUSTEC,SPARTA,SPARTA,SPARTA,SPARTA,t,92686,79410444987622347769006971520877372595895550032984305553016213482183042434421,18949783378792051978175159963339074798654131685069973577581857319102569776864,2026-08-01T18:00:00Z
valorant,val-kc3-tl1-2026-08-01,0x05603820020477788f38e54cac3f4fef7f0f887107c9526c4e13588fe0221c76,Karmine Corp,Team Liquid,Karmine Corp,Karmine Corp,Team Liquid,f,535124,62208824462280914785723143616620058805384102336921126485105979779741171036051,105304182237107241105601741599014853221898600787965749478258714925246336766941,2026-08-01T18:00:00Z
lol,lol-kc-navi-2026-08-01,0x83c7da1a6db8b10dff967ac9521247425876f61c98b4b11a015c0655b14d6920,Karmine Corp,Natus Vincere,Karmine Corp,Karmine Corp,Karmine Corp,t,370776,2779199122410145695207243256077008738507156732212558396010008353193004686396,58072664304534053807399690028827366526266490187461498146953419758451379169943,2026-08-01T18:15:00Z
cs2,cs2-mellre-tsa-2026-08-01,0x58ce1c6c12a1f1f0f6793cfd982658d7e787d1fd5a7d1c8d955b441692df2ed5,mellren,Spirit Academy,Spirit Academy,Spirit Academy,Spirit Academy,t,24396,56633368618541967270795694986544659551760535960259977063598139735092204200783,35168155353774370905431970356050848980513364628454563137412991747328546837196,2026-08-01T18:40:00Z
lol,lol-c9-dig-2026-08-01,0x4e8312b14f634e66e2b5b13badae57b3c7e3f56621635c8d7ee426104f47622f,Cloud9,Dignitas,Cloud9,Dignitas,Cloud9,f,406570,13465879819349311374924525395018900948001865545528036879787527711646064221835,13537378913252866185143855861323088975831782016945685511406789391289448654579,2026-08-01T20:00:00Z
cs2,cs2-fxw7-bst-2026-08-01,0xd6917fac70068ff7ef6c96306cc44e0c25dc50bc0617e933ed9974879125b095,Fluxo W7M,BESTIA,BESTIA,BESTIA,BESTIA,t,164166,62408008682370432009999132898256133516558981033514131846069273433730893692891,59153874292499574468974475386259537100453398923802940623651410588381157416123,2026-08-01T20:30:00Z
valorant,val-nv2-fur-2026-08-01,0xa8b2619ab7b22d3dbff4bca510ef9a872f35e01b6550b5f81d5eb56c7c457d78,Team Envy,FURIA Esports,Team Envy,FURIA Esports,Team Envy,f,378126,111240257648994452344648608832566078827630808634754822060907992228620457032970,46046809022887257702130813689752621976523261385719423499778831124014443023994,2026-08-01T21:00:00Z
cs2,cs2-nrg-voc-2026-08-01,0x662356b8dcc1fbdee87914432e4f446704f32e08520d157c73fb154d68686dff,NRG,Voca,Voca,NRG,Voca,f,126872,6983086356781343078632656027123500543835393271521906823285401756230256536161,19283263581286889990166300136462395424876439333804948824964167397678858219614,2026-08-01T22:00:00Z
lol,lol-fly-dsg-2026-08-01,0xa3c142b95e61629f971c49489f739ea53ca7ce94e8527df52b101436e2532ff6,FlyQuest,Disguised,FlyQuest,FlyQuest,FlyQuest,t,113920,64852436220016162748076024722306407486573978920063515493858115606579787435999,15706882292996518820455795465422408287161739864157953034484353185080087109219,2026-08-01T23:00:00Z
valorant,val-lev1-nrg-2026-08-01,0xc0d0577207a058a7e11853e7541129d7192fc0974144cf191fad812c25a98016,Leviatán Esports,NRG,NRG,NRG,Leviatán Esports,f,487201,92519216248813397481379405832690667022309263280424504381332947030738639851959,67933309715670248103606595445207824300102743363177349843616680074624979875263,2026-08-02T01:00:00Z
dota2,dota2-playti-xctn-2026-08-02,0x610c6c53039ac8b089ca58936792bdf1662cec7a1f0c40e6e28f15766e8fcff5,PlayTime,Execration,PlayTime,Execration,PlayTime,f,417538,4549722351927965364196274408426570001005032486567476101092181186152363240491,28793829273955220683983048571858669896772809952572357737483850615719901463733,2026-08-02T05:10:00Z
lol,lol-tt-we-2026-08-02,0x35a17105ab9cadc57e0de8d1accacd88dfc6e4db5cb73889304d9d4e3437bac7,ThunderTalk Gaming,Team WE,Team WE,ThunderTalk Gaming,Team WE,f,2438374,102071153892246039627048034194967021680193759805083679061162745293075874048047,107302480629937459746801418935680895835862951318163699611993485492174680492656,2026-08-02T07:00:00Z
cs2,cs2-wraith-ff-2026-08-02,0x4007475fbb6bc795200c0ef4e49464d34409ebf60816fc18589a84057abd7192,WRAITH PCIFIC,Fire Flux Esports,Fire Flux Esports,WRAITH PCIFIC,Fire Flux Esports,f,17816,17317495068328665962338305651447621791036895957446303447821924044443790363095,40959638117436153780030770942644714701433556729466307835745988769812352802859,2026-08-02T08:00:00Z
lol,lol-dnf-bro2-2026-08-02,0x41fcdf0dde37fdfd08dc7d020cc79bd9567d5473479bb65725ad3c10663fef4d,DN SOOPers,HANJIN BRION,DN SOOPers,DN SOOPers,HANJIN BRION,f,2132779,83920944565793264579009568668732470958333402189187686836848086059640655328512,90142340307548158680285244846463054791996473929800648630886781972830446829292,2026-08-02T08:00:00Z
valorant,val-var-drx1-2026-08-02,0x264f530e4a76c51cf61c232ce7405e367b76331389075c9f3051106809fe39e8,VARREL,DRX,VARREL,DRX,VARREL,f,183431,74940975174618095899835969153614449734796076175075103801050182377387861919780,30021060640647506500529627618974733541334471329902539938634963861125403614152,2026-08-02T08:00:00Z
lol,lol-lng-ig1-2026-08-02,0x1a6c6894cc6c143397c5fa5c72cfc879edfd1f140268cba91947e0c6bb7b1e4e,LNG Esports,Invictus Gaming,Invictus Gaming,Invictus Gaming,Invictus Gaming,t,518827,42376312343244148702517054800435970534226966426765782456212246160972367366970,23818387220746886062702515996267579270146808784810394793683184771658748923702,2026-08-02T09:00:00Z
cs2,cs2-9ine-brute-2026-08-02,0xb8d71c2c58a149273127275979205e67892196660a2cd8641580228171461294,9INE,Brute,Brute,Brute,Brute,t,66867,25941575181277932998670134842750545643037759777898337155117563453905568082998,29237956143263775382417808229503473101982864919875240714381700559085977494676,2026-08-02T10:00:00Z
cs2,cs2-ace1-6666-2026-08-02,0x6b7cfe41a268a823a7ea55ebcb14d25d3fd6a0314aa70af79e6c36453a2f7489,Acend,6666,Acend,Acend,Acend,t,119514,34158493510270442167424138347695529642730744673491898687037039960968275927051,33754377694069859537324338202058939199211928626058349316448675387529709495725,2026-08-02T10:00:00Z
cs2,cs2-sashi-blackp-2026-08-02,0x40e6c60fba757792623d008a1befea73e40ed06c312b72fbf2158105ab981f65,Sashi Esport,Black Phoenix,Sashi Esport,Sashi Esport,Black Phoenix,f,63112,32193761049494717006006089145120771726002650761024079140264699922244433257998,98735902178592017965761512853267221489265246009708843681395894943795642978230,2026-08-02T10:00:00Z
lol,lol-kt-hle1-2026-08-02,0x121c6b7fe5c7d713741d713b03823d0c152bb4b72e20b84e02840e419773cb36,KT Rolster,Hanwha Life Esports,KT Rolster,KT Rolster,Hanwha Life Esports,f,2398742,42643993102653849154226829403774324173651687095442113167701765177299747004343,86222734336247731664864731734281512829733267574920066804362888057386190851592,2026-08-02T10:00:00Z
dota2,dota2-yes-tr7-2026-08-02,0x44b8736f7b6f25387e7c752aeaf7abd77ae79a110d81470bc372274b0472a350,Yellow Submarine,Team Resilience,Team Resilience,Yellow Submarine,Team Resilience,f,244495,13248424739550270822105862397342740348211481921870819996181989175773516928704,43577172813846816761371182392611578106059647175639997675525795184894959827229,2026-08-02T10:35:00Z
lol,lol-tes-jdg-2026-08-02,0x21b0d560626914b38de5068316225d356bc30e491dbc8efd12bc55d04df610a2,Top Esports,JD Gaming,Top Esports,Top Esports,Top Esports,t,623648,3100041782343501938261031293548661835880478843437146079213654280863394865134,10384789353912962118747837055304021323534057265179161083019061938612961391489,2026-08-02T11:00:00Z
valorant,val-zeta2-ns1-2026-08-02,0x4b7d150516db043f3a24a2cccde48a80b2536b17ebbce542561b0f1309beb1ab,ZETA DIVISION,Nongshim RedForce,Nongshim RedForce,ZETA DIVISION,Nongshim RedForce,f,115178,99500279980062876849288951369387047984790059785345158727359695889259816945976,51581598458461681126658118484486065713633271163584931918615969026030297943104,2026-08-02T11:15:00Z
cs2,cs2-bmb-ff-2026-08-02,0x63aa19d4dc57c4a4ce1d7dfce197209fbc7bffc5a90537305306694773615990,BASEMENT BOYS,Fire Flux Esports,Fire Flux Esports,Fire Flux Esports,Fire Flux Esports,t,20610,102513889057309399633064672879411712138118405308546687849766240659095430295624,12623777138630500842409797821446898140127816876376965623386260483573625341456,2026-08-02T13:00:00Z
cs2,cs2-sin2-sparta-2026-08-02,0x5ee7d446c6c8a033f01253dd044f5fd4e4128ff3422764fa998ce41c531cb14a,Sinners,SPARTA,Sinners,SPARTA,Sinners,f,127422,33040710572261903942931985419437554334868695250389420134975590792461102965557,65292623770540085518169113791664185604934477140494021221215149967939278520760,2026-08-02T13:00:00Z
cs2,cs2-mouzn-wbt-2026-08-02,0x9b5c2bc10cd816414b88168c957eb9e7ec26746a18d01c646e6d7f8e428cb7e7,MOUZ NXT,WBT,WBT,MOUZ NXT,WBT,f,40755,28224807355258038409414360492954112140711891412600687210710232665807316088721,19162156922468462511322869743406544930545921156228820673002768913952364966388,2026-08-02T13:15:00Z
dota2,dota2-rnx-yb1-2026-08-02,0x2525048b6487955ab915d4c3a84ecc0dde78685232a450de6eb82c135e94b889,REKONIX,Yakult Brothers,Yakult Brothers,REKONIX,Yakult Brothers,f,702088,104598949370300428828967044393058702087024826756687249867285676413390174471139,81350830842186576879297196931891115581599351644354561277321292317917259620048,2026-08-02T14:55:00Z
lol,lol-sk-g2-2026-08-02,0x44b6bf7544d19daf35182e8452f07398770824b3ca59ddd7420ab7a64880c2a4,SK Gaming,G2 Esports,G2 Esports,G2 Esports,G2 Esports,t,239887,105135607544152069664489995848456652702186483371144434299944573817406355856394,20152694271034212198812932213435442002746675875817265157703930763972860566233,2026-08-02T15:00:00Z
valorant,val-bbl1-pcfic-2026-08-02,0x74303e241c830705845865723f67f59933536601945424e21df5273ee5104cad,BBL Esports,Pcific Esports,BBL Esports,BBL Esports,Pcific Esports,f,309900,75594743198259100478126225688387899778521383199453777439088987253993432664357,49694641075627124975847328155446692792488279892576473071636104674993595685727,2026-08-02T15:00:00Z
lol,lol-fxw7-lll-2026-08-02,0xdc4ffe3eac4306a2a69434a637a0b0ee5b506c6d4cd4ad6e1b9d0ac84ef52975,Fluxo W7M,LOUD,LOUD,LOUD,LOUD,t,203509,86003562843876900917208164784855835456215495713529254238745289230122449218895,5008690322198455370324392967902592725029203521016022912899562206611723941961,2026-08-02T16:00:00Z
cs2,cs2-sashi-sin2-2026-08-02,0xe9d296a004bd84106cc509cc52a720d29372411b7d77903a92d22d21cd9fe77d,Sashi Esport,Sinners,Sashi Esport,Sinners,Sashi Esport,f,18486,9337045794786041253497632393370831125591157389071246478118307556375239907183,104252807875089871806532562674616528662478124364757658085638105132454658432284,2026-08-02T17:00:00Z
lol,lol-fnc-mkoi-2026-08-02,0x787693b777003ceeec6e72deac70a2df0a8e6b85774eda454566a378f87b89cd,Fnatic,Movistar KOI,Movistar KOI,Movistar KOI,Fnatic,f,1065878,20270525552376971765932943346838414950966960339991592367955950528027706636392,33141781778122307847921344778352065145901058930843873730610495918654468563067,2026-08-02T17:15:00Z
lol,lol-los-red-2026-08-02,0xab78f7a2214dd64e7e66a9b311d72824103d356f52f2a2c5cfcff30524143562,LOS,RED Canids,LOS,LOS,LOS,t,56589,84947372645764561203189913704160359723661072647800419019381514877062482711537,57804228719761903267053307487141519766900355832323703316716948986012638252080,2026-08-02T17:40:00Z
cs2,cs2-shin-bst-2026-08-02,0x940e7a32c401e552a4cfed3ea6664d817c029801eed77e18242409e8565a52de,ShindeN,BESTIA,BESTIA,BESTIA,BESTIA,t,131768,10393077618063231794690033822416673513094679110752985100708404907030489661076,51458164705899673997403448686422488990645074455120184626811527485473322667072,2026-08-02T18:00:00Z
valorant,val-fnc1-th1-2026-08-02,0x99c3d9a145eb116fd37f1e165822da6585f85008ca9e3fc9f66d14b0cdde21e7,Fnatic,Team Heretics,Team Heretics,Team Heretics,Team Heretics,t,228430,37920806407532014627156837665656377511532682485910732848807908161594973961598,83069431040734724025289487164658580436642374493206913708470202552656836669247,2026-08-02T18:30:00Z
dota2,dota2-z10-lgd-2026-08-02,0xdcb4c2cf369c2dfabbfd928f29b7ca6382779f40d35382aee36ee185c7a09a75,Zero Tenacity,LGD Gaming,LGD Gaming,LGD Gaming,LGD Gaming,t,245934,101513819991072848406661669797851402001280587452695148642404695159004470015747,66352596190252117717018954618045141226147022387109466484723542340732698565731,2026-08-02T19:40:00Z
lol,lol-ly-sr-2026-08-02,0x9aa20ebd442bc6b5549d69b9be4554f01ca89bedeaeaf4b4f0b212f0f93b8b92,LYON,Shopify Rebellion,LYON,LYON,LYON,t,191489,112350351411546602724744027310469561916439459145661946648581851357415315546611,70600058758899149739913716160536092755022013638172789849813266204653299053490,2026-08-02T20:00:00Z
cs2,cs2-mibr-bst-2026-08-02,0x1e2c494538defccba1159a1f250f3fd96f16711892ede7fc712bac55846a1215,MIBR,BESTIA,MIBR,MIBR,MIBR,t,16905,65629368862579979679622375343328416978426530952863893961752252370463426683630,91232361570449173765392635271438250710212580109175934427935661445634740801234,2026-08-02T20:45:00Z
valorant,val-c9-kru1-2026-08-02,0xe1ae0f81ecd6675642815330b3b145d443a3728e1ad7be9591d3176fc2511ff7,Cloud9,KRÜ Esports,Cloud9,Cloud9,Cloud9,t,200555,38701821230588456815171670148176686852157976224459018384414220360807684506729,66919696667654275684937943681557171548309836510775141166303580437261336063245,2026-08-02T21:00:00Z
cs2,cs2-nrg-spo-2026-08-02,0x0291dddf1de1f116fd268baf25f7d37b35bab8aa9a72eeb22e5fa559d1f019c0,NRG,SportsBetExpert,NRG,NRG,NRG,t,68725,107790389983111765993923386149301524524318309377256368171338095948895788200817,67982119841831363157428776069945947811339964728856965800701879606278685064868,2026-08-02T22:30:00Z
